contig	numParameters	likelihood
c014049	25	-2562.869137
c014051	15	-5591.267314
c014053	23	-4098.381263
c014058	29	-5649.741619
c014059	15	-2697.414021
c014060	13	-2829.426686
c014062	29	-3298.007729
c014063	23	-4336.658993
c014065	11	-2280.847133
c014066	19	-3605.186006
c014067	29	-4954.092758
c014071	17	-3658.064220
c014073	15	-5334.600717
c014074	13	-4877.686766
c014076	23	-5608.647896
c014091	9	-1778.458470
c014093	19	-2731.691403
c014097	27	-3390.398758
c014104	15	-2023.969248
c014108	29	-3855.845676
c014111	15	-6361.350291
c014112	23	-3485.467403
c014119	15	-1968.421922
c014120	19	-4327.472875
c014122	25	-4955.667599
c014123	13	-3334.867465
c014125	15	-3175.657073
c014128	9	-1292.301859
c014129	17	-3930.870117
c014131	13	-4279.110295
c014134	21	-2386.515671
c014135	23	-3424.313172
c014138	9	-2734.337301
c014139	19	-3439.796671
c014140	9	-3082.694960
c014142	13	-4068.505645
c014144	21	-4895.405739
c014145	33	-4285.837983
c014148	15	-1976.001008
c014152	29	-5769.570978
c014154	13	-3199.408136
c014158	29	-6958.151305
c014159	21	-6455.940305
c014160	17	-4184.884781
c014164	17	-6838.833497
c014165	11	-1439.745159
c014168	13	-1540.292607
c014172	31	-6489.838236
c014173	33	-3405.079495
c014175	17	-5148.932936
c014178	25	-4393.307613
c014184	21	-5684.361810
c014186	17	-5431.864642
c014188	29	-6215.561767
c014189	21	-5028.217171
c014201	19	-824.981142
c014210	15	-1225.194467
c014217	9	-2283.214884
c014219	13	-1456.093184
c014220	15	-1682.810509
c014222	23	-6002.867995
c014226	11	-3435.963739
c014227	25	-1900.935753
c014228	17	-3288.536605
c014229	9	-1918.741057
c014230	21	-5360.292220
c014232	19	-3908.937659
c014235	13	-1617.550360
c014237	19	-1927.515966
c014238	13	-2133.438814
c014239	25	-4448.865708
c014241	17	-4682.735644
c014245	15	-1935.660505
c014248	33	-1715.194998
c014250	15	-780.171533
c014251	11	-2349.840975
c014253	23	-6352.508046
c014259	27	-6758.612922
c014260	23	-4193.077947
c014261	17	-5167.023919
c014265	27	-2333.074485
c014272	13	-2515.008591
c014274	13	-5893.371043
c014275	25	-3139.540153
c014277	31	-877.152866
c014282	27	-2366.026988
c014283	23	-2370.191099
c014287	9	-735.098637
c014290	9	-2890.716097
c014291m	29	-1866.056369
c014291p	23	-2790.291261
c014292	13	-4618.966438
c014295	33	-2048.971859
c014296	11	-2588.642276
c014299	33	-3098.328681
c014308	33	-1005.674607
c014310	19	-3859.983103
c014316	19	-3903.844135
c014317	15	-2539.995716
c014318	13	-3679.186588
c014323	25	-3721.210671
c014331	17	-5189.170191
c014332	13	-4092.933472
c014334	15	-2895.076853
c014336	17	-3078.701093
c014338m	17	-1541.703418
c014342	15	-6480.144714
c014343	23	-4637.962721
c014345	21	-4632.815937
c014347	29	-6831.931689
c014348	15	-3624.567640
c014358	15	-3464.533478
c014361	11	-608.520636
c014363	17	-4400.557424
c014364	31	-4460.604774
c014367	35	-1793.458576
c014369	9	-1342.159870
c014371	15	-2133.408271
c014374	15	-3747.947149
c014377	25	-4262.433883
c014384	19	-5529.618720
c014385	19	-2698.776513
c014392	23	-2305.187177
c014393	9	-2876.817633
c014396	15	-2777.196850
c014397	11	-2271.595337
c014398	27	-2803.437361
c014399	9	-484.238891
c014405	11	-2138.211994
c014406	13	-1553.417667
c014409	17	-4622.070152
c014410	13	-834.883870
c014411	25	-2686.277520
c014413	9	-1247.810416
c014415	13	-1276.043948
c014422	17	-5346.027156
c014423	11	-3519.557776
c014425	9	-1143.311740
c014432	23	-1296.136858
c014433	27	-3642.129014
c014437m	15	-2933.120223
c014442	11	-4696.119944
c014445	15	-4594.423506
c014448	23	-3182.952814
c014457	11	-2720.186418
c014458	9	-1184.196216
c014459	11	-4465.507953
c014464	25	-3636.047095
c014466	35	-2525.667790
c014470	11	-1752.459141
c014471	21	-3582.035130
c014474	17	-3170.461128
c014477	13	-1890.362626
c014482	19	-3034.949944
c014488	13	-3447.891473
c014491	15	-2515.606075
c014496	19	-4908.759689
c014497	9	-2280.289067
c014499	17	-2742.629673
c014505	15	-4639.447584
c014506	11	-6023.426412
c014508	19	-3042.679988
c014511	11	-1398.840367
c014517	27	-5458.810756
c014521	37	-1840.393250
c014524	13	-3628.104302
c014526	11	-940.793309
c014531	33	-1866.354153
c014532	19	-5421.513686
c014533	31	-4395.539549
c014538	19	-2418.159542
c014541	19	-2469.073733
c014544	29	-4605.236998
c014548	15	-4192.055258
c014549	11	-3026.857138
c014550	23	-6019.599845
c014551	27	-3051.871845
c014553	9	-976.349123
c014554	25	-3751.591012
c014559	21	-1987.820204
c014561	23	-3066.662820
c014562m	31	-3094.745856
c014567	19	-5724.424856
c014574	27	-3083.971351
c014575	25	-5452.020501
c014576	13	-902.158532
c014577	15	-2513.019079
c014578	21	-3466.813728
c014580	19	-6311.073078
c014582	13	-3087.742944
c014584	29	-4139.670951
c014585	23	-6431.915815
c014587	11	-2600.874606
c014588	17	-5356.815629
c014592	11	-1626.496105
c014593	37	-2451.305459
c014595	13	-1608.154247
c014599	11	-2814.969958
c014613	21	-9410.339986
c014614	25	-2334.218491
c014615	21	-1516.819761
c014620	15	-1815.040805
c014623	9	-2405.960873
c014627	15	-3795.120235
c014628	13	-3974.639398
c014630	33	-1991.693551
c014633	21	-2299.405983
c014635	23	-1990.515115
c014637	15	-1148.768420
c014638	23	-4617.110693
c014639	37	-4182.460806
c014640	19	-2257.592811
c014641	15	-2015.192496
c014643	37	-1900.622795
c014646	23	-1233.631993
c014647	23	-2512.673289
c014649	15	-1555.300812
c014650	13	-4379.331988
c014658	13	-2271.575841
c014659	23	-2681.840994
c014660	11	-4059.533248
c014664	9	-1949.418287
c014670	11	-4666.384639
c014672	21	-3545.341672
c014674	9	-1964.876956
c014675	23	-5722.307824
c014679	27	-3275.926200
c014680	17	-1810.755853
c014682	13	-2879.399711
c014684	21	-3418.815040
c014686	17	-2824.256852
c014696	9	-3799.158037
c014702	15	-1791.859513
c014705	11	-2693.150199
c014709	19	-2872.724121
c014715	9	-3177.396040
c014717	23	-5308.684444
c014719	17	-3681.343557
c014723	33	-2957.263412
c014725	19	-3702.442353
c014727	13	-3377.273363
c014729	19	-4668.865060
c014731	11	-2310.070811
c014735	37	-7093.322700
c014737	11	-3138.108960
c014740	23	-2269.626045
c014742	25	-3417.231771
c014743	29	-5111.165555
c014746	27	-5770.776093
c014747	23	-1629.000599
c014748	11	-1141.340225
c014750	15	-3322.117837
c014752	27	-3925.830830
c014754	29	-3056.355123
c014760	19	-3037.111559
c014764	27	-5934.296363
c014770	11	-4411.082074
c014773	11	-4225.005407
c014774	9	-2795.277027
c014776	11	-1605.611843
c014782	21	-2831.451059
c014783	35	-2511.102926
c014794	19	-2604.427520
c014797	25	-3557.234439
c014798	13	-998.920991
c014800	31	-3156.439194
c014806	19	-4046.915919
c014810	21	-5677.001853
c014813	23	-4750.677738
c014825	19	-5142.703648
c014826	33	-1812.455642
c014828	19	-3108.577972
c014829	9	-1237.872015
c014833	9	-3812.833012
c014835	15	-3586.642522
c014836	33	-5981.470826
c014837	17	-3704.493869
c014841	21	-3451.496781
c014844	27	-4662.573436
c014845	19	-2740.000166
c014848	19	-2043.831659
c014849	39	-2348.348530
c014851	15	-2006.528322
c014853	15	-5781.573826
c014860	19	-4779.272225
c014861	11	-2763.119180
c014862	15	-4069.239802
c014863	17	-3586.908371
c014868	35	-1781.768388
c014871	15	-7110.036454
c014872	17	-4799.147350
c014878	13	-3928.867849
c014881	13	-3013.257576
c014886	13	-3077.299659
c014888	11	-2513.507770
c014889	37	-4398.734565
c014891	23	-2526.001719
c014892	9	-3053.382212
c014898	9	-3861.854807
c014899	19	-1074.196625
c014903	13	-2203.364402
c014905	17	-5182.241292
c014910	17	-1748.451413
c014912	21	-4890.122507
c014916	11	-2531.798157
c014918	17	-2728.695357
c014919	17	-2039.844924
c014922	9	-2474.058429
c014924	21	-3156.701510
c014925	15	-2672.869121
c014927	11	-3292.872853
c014928	27	-4954.541736
c014929	25	-4626.987062
c014931	37	-1641.177659
c014933	29	-3184.573440
c014941	11	-1663.997901
c014943	13	-3765.100171
c014944	15	-3771.439293
c014946	21	-3283.112653
c014947	13	-2786.835549
c014949	17	-2739.796391
c014951	29	-3266.135803
c014956p	19	-2394.745422
c014959	35	-3897.949169
c014961	13	-4005.830508
c014962	27	-2598.212861
c014963	17	-6727.628795
c014965	19	-1755.485972
c014966	33	-6121.524568
c014969	11	-4117.070796
c014971	17	-3332.065682
c014972	11	-5205.255630
c014977	23	-4654.967133
c014978	9	-453.723887
c014979	27	-2731.707662
c014981	13	-1659.035154
c014985	11	-4104.637776
c014986	23	-2806.003780
c014987	9	-604.000213
c014988	11	-3934.683405
c014994	13	-1434.509024
c014999	9	-1134.276525
c015000	15	-1298.483945
c015003	9	-1141.416114
c015004	13	-4546.630448
c015011	9	-2607.017288
c015012	15	-4404.101847
c015013	19	-2850.505199
c015017	19	-3058.881801
c015019	13	-4307.993213
c015023	13	-3542.348909
c015031	33	-3516.326699
c015032	9	-3317.753028
c015034	27	-1635.988594
c015035	13	-3216.910016
c015039	15	-4775.150037
c015043	15	-3687.406853
c015044	27	-2637.246838
c015047	11	-3786.832456
c015055	9	-3609.500728
c015058	17	-2833.378897
c015059	23	-4580.426532
c015064	13	-2228.366072
c015065	9	-1401.284570
c015067	25	-2555.658037
c015068	25	-3188.872677
c015071	15	-3211.694088
c015072	27	-5302.199140
c015073	37	-2061.258106
c015074	21	-5307.527374
c015080	25	-3702.602562
c015083	21	-2928.107512
c015084	23	-5523.827020
c015085	23	-5735.901413
c015089	11	-3518.479378
c015090	23	-2864.615341
c015092	19	-5456.333418
c015096	15	-1190.443228
c015102	33	-2601.407104
c015106	19	-5453.322535
c015109	23	-6513.422292
c015110	33	-3196.723255
c015113	11	-1660.254260
c015114	21	-5703.269329
c015118	17	-2794.224246
c015122	15	-3082.215876
c015142	19	-5571.960165
c015144	31	-3058.815810
c015150	17	-3571.706916
c015151	25	-3719.254545
c015154	25	-3085.142966
c015155	27	-1791.485889
c015156	13	-4273.923946
c015157	13	-2411.161279
c015161	19	-5208.703811
c015163	15	-5422.175896
c015166	17	-2500.883016
c015167	23	-1678.057625
c015170	21	-1460.239915
c015171	27	-4656.291504
c015173	11	-2598.694007
c015180	11	-4053.990860
c015182	23	-2575.813281
c015188	23	-4041.204137
c015192	37	-1019.639838
c015196	13	-3318.067529
c015199	13	-3001.761848
c015200	25	-3211.484347
c015202p	9	-239.524543
c015203	9	-3304.841348
c015207	23	-4882.462380
c015209	11	-1137.921150
c015217	19	-3070.814520
c015219	9	-1793.597000
c015222	21	-4543.033361
c015227	29	-3174.364271
c015229	21	-4621.762994
c015230	21	-2816.137322
c015232	21	-2010.090485
c015233	19	-3111.460624
c015234	27	-1362.573970
c015237	21	-5116.601242
c015239	13	-3825.830257
c015240	23	-2243.628413
c015243	25	-1850.375324
c015245	15	-4128.962928
c015246	9	-3050.310184
c015249	11	-3407.266564
c015256	13	-1601.723724
c015259	15	-6046.179421
c015260	21	-1968.369515
c015264	17	-4143.370543
c015268	13	-2251.708624
c015270	19	-3923.958894
c015275	17	-6464.558988
c015283	11	-1760.774536
c015285	17	-1723.526181
c015286	33	-1714.219212
c015289	25	-6352.695589
c015293	11	-2962.111697
c015301	13	-4132.455969
c015302	27	-2804.619277
c015303	15	-3960.310330
c015307	19	-5296.842037
c015311	23	-1839.856423
c015313	21	-3087.233328
c015314	9	-2048.965315
c015316	9	-2713.232391
c015317	11	-1785.027948
c015318	21	-5382.858168
c015321	27	-6012.089493
c015322	9	-3190.618465
c015331	9	-1826.641796
c015332	13	-3468.731905
c015333m	11	-1749.799688
c015334	29	-3824.637672
c015335	17	-1809.717500
c015336	9	-878.581267
c015337	29	-5231.814479
c015342	11	-2436.829446
c015346	9	-3506.525457
c015348	11	-296.616650
c015352	9	-1088.205277
c015355	11	-1459.375285
c015356	11	-2479.074630
c015357	23	-6231.694541
c015359	9	-1193.117048
c015360	25	-4877.333633
c015365	21	-2886.948265
c015369	23	-1686.934239
c015373	31	-2038.554172
c015378	21	-3299.369629
c015384	33	-2897.806472
c015390	11	-1421.918362
c015392	13	-3315.465527
c015397	13	-3029.746218
c015398	27	-734.730601
c015407	11	-1727.859578
c015412	17	-2339.940898
c015413	23	-3752.006214
c015414	25	-3890.353026
c015416	9	-3335.975621
c015420	19	-3636.810378
c015421	27	-2364.575365
c015426	17	-2752.543606
c015427	17	-2707.524305
c015429	9	-4373.373391
c015431	35	-3989.745546
c015434	17	-3167.000829
c015437	25	-3775.002825
c015438	27	-4589.190556
c015441	19	-2368.588737
c015448	15	-1547.405145
c015452	15	-3487.256339
c015460	11	-2030.636639
c015465	17	-3023.486214
c015470	11	-1580.809865
c015472	21	-4959.376830
c015473	13	-4992.577538
c015476	17	-6177.316450
c015487	23	-5021.260821
c015488	21	-4723.990336
c015489	23	-7229.213469
c015490	15	-5904.798358
c015492	17	-3037.941499
c015497	15	-3181.516626
c015498	17	-2548.505903
c015500	25	-2986.888837
c015515	25	-3257.138464
c015516	17	-3056.741594
c015520	15	-4486.461709
c015521	33	-3569.384306
c015523	23	-1497.442036
c015524	23	-7127.825802
c015525	27	-6419.500339
c015526	9	-2654.155010
c015528	11	-2439.675625
c015529	19	-3524.702808
c015530	13	-3350.238060
c015531	11	-4689.491375
c015536	15	-3688.147211
c015542	9	-3408.127872
c015550	13	-1659.814741
c015552	27	-2684.375908
c015557	25	-3094.060137
c015558	39	-3167.127272
c015559	15	-1800.263360
c015562	23	-6132.944817
c015571	31	-2784.108541
c015575	37	-2990.683689
c015576	25	-5156.724896
c015578	15	-4065.042204
c015579	23	-4060.786519
c015584	23	-3609.270635
c015587	37	-3751.347900
c015588	23	-3359.248704
c015591	15	-4772.604439
c015593	33	-5296.647138
c015596	13	-1518.631555
c015597	13	-3613.469335
c015603	27	-5861.422319
c015606	17	-3112.192044
c015608	13	-5345.702009
c015612	21	-3388.395526
c015614	13	-3834.582734
c015615	27	-4574.881241
c015617	19	-3039.138811
c015619	9	-3317.027893
c015620	15	-6214.505661
c015621	17	-2003.505656
c015628	25	-4333.800765
c015631	9	-2328.357949
c015635	23	-3464.188908
c015638	11	-2872.404673
c015639	17	-2810.875111
c015641	31	-5079.646378
c015647	17	-1550.569406
c015648	21	-6645.081923
c015651p	9	-754.839018
c015652	25	-1608.981266
c015653	21	-4212.145340
c015654	31	-2437.820002
c015655	19	-1420.450197
c015660	23	-2014.374567
c015661	29	-2894.773547
c015662	25	-3409.722803
c015663	27	-4367.304279
c015668	31	-5894.345190
c015672	29	-5723.977071
c015673	25	-5472.916314
c015674	21	-5288.834497
c015677	11	-1902.438413
c015678	11	-2812.755931
c015687	25	-2228.900765
c015692	23	-4150.423295
c015693	27	-6014.975550
c015696	25	-5961.782864
c015697	23	-3217.331294
c015701	25	-2573.163467
c015703	15	-1223.463183
c015706	15	-777.117817
c015711	27	-5585.075671
c015712	29	-6253.780763
c015714	11	-4312.697304
c015715	23	-2142.209164
c015716	15	-3725.808870
c015722	19	-3490.262344
c015724	29	-4659.247536
c015727	15	-2173.078517
c015731	19	-5153.848121
c015736	13	-2134.508087
c015742	27	-3483.361095
c015747	21	-3046.008572
c015748m	31	-2372.004420
c015748p	29	-1600.259093
c015751	23	-4068.788008
c015752	15	-3829.876085
c015757	13	-1817.627602
c015759	31	-5199.262466
c015768	9	-2031.457485
c015777	11	-2216.881503
c015778	15	-1973.742942
c015782	19	-4411.533197
c015783	23	-3690.747332
c015792	23	-1993.374626
c015793	31	-5158.149958
c015794	31	-1941.859334
c015795	33	-1263.783900
c015797	25	-3946.799634
c015801	11	-1951.500127
c015809	27	-3407.431459
c015812	21	-3741.970388
c015814	31	-4188.249477
c015815	11	-4231.747427
c015821	9	-5337.088693
c015822	29	-2158.439579
c015832	15	-2647.644482
c015833	35	-4289.359117
c015836	17	-4130.166748
c015839	9	-1121.496830
c015840	19	-3232.370774
c015844	11	-3121.062416
c015850	23	-2459.861321
c015851	15	-3501.559536
c015858	23	-2530.100164
c015860	25	-4166.258511
c015862	25	-1170.316175
c015864	19	-2809.343620
c015870	15	-4622.471690
c015872	9	-1764.646244
c015878	25	-6000.315825
c015881	27	-1434.234015
c015888	15	-4117.751763
c015892	31	-2570.650213
c015894	9	-1595.412285
c015900	9	-1985.086465
c015902	31	-6273.068330
c015905	11	-3361.863050
c015907	15	-1193.785200
c015916	39	-4764.352868
c015919	13	-1539.922778
c015922	19	-1982.961656
c015926	31	-4790.177385
c015935	13	-3387.576098
c015937	21	-4220.025220
c015940	19	-2823.285493
c015941	23	-2046.247731
c015942	23	-3776.032911
c015944	15	-2716.746262
c015945	9	-945.067594
c015947	11	-2824.327791
c015951	23	-5098.629213
c015952	29	-2296.467368
c015956	11	-1414.039751
c015966	19	-1584.851047
c015968	25	-5089.415909
c015971	31	-1951.596690
c015972	9	-3257.166781
c015975	11	-2069.422458
c015976	25	-2821.714856
c015980	23	-2368.233093
c015982	25	-1962.775309
c015984	23	-1195.458625
c015986	13	-1837.717715
c015988	9	-875.147984
c015989	29	-2140.510064
c015993	17	-2553.221022
c015994	23	-4697.288035
c016007	23	-2551.982077
c016008	25	-2775.158625
c016009	15	-6507.695870
c016015	11	-3115.579002
c016018	31	-1235.589668
c016019	11	-1350.603397
c016021	27	-4412.050944
c016023	33	-2760.483641
c016030	23	-2435.693294
c016031	9	-3131.697371
c016032	29	-2613.466378
c016038	17	-2049.513875
c016040	17	-2935.592111
c016044p	33	-1008.870870
c016047	17	-2513.353747
c016052	19	-5952.201601
c016054	29	-2492.655634
c016056	13	-2777.584345
c016058	27	-8767.008758
c016059	23	-1804.095995
c016065	17	-4571.499218
c016067	23	-1768.254304
c016068p	13	-835.943153
c016069	23	-2183.501268
c016074	23	-5182.622700
c016076	19	-2012.205776
c016079	11	-2825.396753
c016085	13	-4870.313619
c016091	31	-3069.641091
c016093	11	-4589.614833
c016098	21	-3564.002171
c016099	13	-2164.267762
c016100	9	-1303.464510
c016101	11	-2293.812320
c016102	19	-3301.580057
c016114	15	-1477.721018
c016120	13	-1919.535848
c016121	19	-1781.345988
c016124	17	-3219.468790
c016125	27	-3635.583443
c016127	13	-4658.779281
c016128	31	-4683.525200
c016142	25	-5875.288362
c016146	15	-4381.105593
c016157	19	-1242.490762
c016158	15	-2953.788160
c016159	17	-2931.622084
c016160	23	-2532.449776
c016161	11	-1294.351382
c016166	35	-3487.463341
c016168	13	-2745.334308
c016173	37	-4938.143882
c016176	17	-5447.768660
c016190	11	-1452.696080
c016191	11	-1062.851448
c016192	17	-1799.754350
c016194	29	-4793.417708
c016202	13	-1948.932387
c016205	11	-2446.068350
c016207	29	-4765.523095
c016208	25	-4365.678463
c016212	21	-6563.488697
c016215	11	-2293.684674
c016217	15	-5652.599374
c016218	29	-5790.251554
c016219	23	-4399.591932
c016221	17	-1679.088552
c016225	21	-2568.717495
c016226	31	-4973.739410
c016227	23	-3948.655257
c016228	19	-1581.939126
c016230	13	-5583.018629
c016239	25	-3046.563965
c016242	23	-4254.986617
c016245	15	-454.182011
c016257	31	-5465.751054
c016259	17	-4229.577502
c016262	15	-1521.754874
c016268	23	-1341.853275
c016276	17	-2974.056685
c016278	13	-3762.100698
c016280	11	-4252.608733
c016284	23	-2033.974963
c016285	9	-309.892800
c016288	15	-3060.360095
c016293	15	-1818.713882
c016294	11	-1299.727277
c016297	21	-5122.456413
c016298	25	-5517.105396
c016300	25	-2811.559617
c016301	21	-4647.689916
c016302	9	-2857.267770
c016310	17	-4692.525991
c016312	25	-3330.409008
c016314	23	-7074.031132
c016329	31	-2743.984887
c016330	17	-6054.892883
c016332	9	-3712.823636
c016333	15	-2713.500145
c016335	31	-3640.072368
c016341	27	-3004.393613
c016343	29	-2760.497559
c016344	19	-2641.118451
c016346	13	-1879.460817
c016347	9	-3534.254721
c016349	9	-1007.526572
c016354m	31	-1969.502089
c016359	15	-3270.631345
c016361	17	-3220.356166
c016363	9	-2274.167613
c016366	9	-890.008678
c016370	9	-397.450668
c016377	23	-3275.316688
c016379	15	-5954.583064
c016380	11	-1768.230483
c016381	21	-3097.130703
c016384	13	-3044.654992
c016389	21	-2396.501284
c016391	13	-1887.919424
c016393	11	-975.129569
c016401	17	-2008.828853
c016403	9	-2599.800714
c016405	9	-1229.650219
c016414	21	-4084.642825
c016416	27	-3178.385673
c016420	15	-1776.055934
c016421p	17	-1142.086479
c016425	25	-4616.628210
c016429	17	-1019.967419
c016430	15	-5275.108037
c016433	21	-2092.789392
c016435	21	-1920.841277
c016438	9	-3122.236974
c016441	15	-2162.310899
c016443	19	-2144.372618
c016446	19	-2587.288893
c016447	23	-3652.454951
c016449	17	-3362.672242
c016450	9	-2715.043388
c016453	21	-3330.131954
