contig	numParameters	likelihood
c014679	28	-3275.926200
c014680	18	-1810.682192
c014682	14	-2879.399711
c014684	22	-3416.895346
c014686	18	-2821.061861
c014696	10	-3799.139457
c014702	16	-1791.859513
c014705	12	-2692.946253
c014709	20	-2872.724088
c014715	10	-3177.266685
c014717	24	-5308.684444
c014719	18	-3681.343557
c014723	34	-2954.222149
c014725	20	-3699.808729
c014727	14	-3377.273363
c014729	20	-4668.865060
c014731	12	-2309.804011
c014735	38	-7093.322700
c014737	12	-3135.768681
c014740	24	-2270.373770
c014742	26	-3417.231771
c014743	30	-5111.165555
c014746	28	-5770.020678
c014747	24	-1629.000599
c014748	12	-1141.092028
c014750	16	-3318.032534
c014752	28	-3924.022542
c014754	30	-3056.355123
c014760	20	-3037.109585
c014764	28	-5933.620652
c014770	12	-4411.082074
c014773	12	-4224.283666
c014774	10	-2795.033529
c014776	12	-1605.578149
c014782	22	-2831.451059
c014783	36	-2511.102926
c014794	20	-2603.944534
c014797	26	-3557.195652
c014798	14	-998.920991
c014800	32	-3156.439194
c014806	20	-4046.915919
c014810	22	-5676.664585
c014813	24	-4750.677738
c014825	20	-5142.045033
c014826	34	-1812.366915
c014828	20	-3106.105128
c014829	10	-1237.867836
c014833	10	-3812.833012
c014835	16	-3586.271100
c014836	34	-5981.470826
c014837	18	-3703.275860
c014841	22	-3451.496781
c014844	28	-4662.573436
c014845	20	-2740.000158
c014848	20	-2043.831659
c014849	40	-2348.348469
c014851	16	-2005.050672
c014853	16	-5781.573838
c014860	20	-4778.841709
c014861	12	-2762.805464
c014862	16	-4069.239802
c014863	18	-3586.704321
c014868	36	-1781.768388
c014871	16	-7110.036454
c014872	18	-4793.573981
c014878	14	-3924.601004
c014881	14	-3013.257576
c014886	14	-3077.299659
c014888	12	-2513.280645
c014889	38	-4398.734565
c014891	24	-2524.735382
c014892	10	-3053.034738
c014898	10	-3859.689982
c014899	20	-1074.196625
c014903	14	-2203.344463
c014905	18	-5182.241292
c014910	18	-1748.451413
c014912	22	-4890.122507
c014916	12	-2529.016912
c014918	18	-2728.695357
c014919	18	-2039.803373
c014922	10	-2475.599957
c014924	22	-3156.416957
c014925	16	-2672.869121
c014927	12	-3292.539352
c014928	28	-4954.541736
c014929	26	-4626.923427
c014931	38	-1641.177659
c014933	30	-3184.573440
c014941	12	-1663.997907
c014943	14	-3764.064406
c014944	16	-3771.073099
c014946	22	-3282.507736
c014947	14	-2786.824784
c014949	18	-2739.619670
c014951	30	-3266.135803
c014956p	20	-2394.745422
c014959	36	-3897.949169
c014961	14	-4005.587250
c014962	28	-2598.212861
c014963	18	-6727.628795
c014965	20	-1753.868465
c014966	34	-6120.052270
c014969	12	-4117.189390
c014971	18	-3329.671014
c014972	12	-5205.255630
c014977	24	-4654.905778
c014978	10	-453.723887
c014979	28	-2731.224052
c014981	14	-1658.131506
c014985	12	-4104.301513
c014986	24	-2806.003780
c014987	10	-603.756133
c014988	12	-3934.683405
c014994	14	-1433.658482
c014999	10	-1134.258898
c015000	16	-1298.483945
c015003	10	-1141.110762
c015004	14	-4546.043759
c015011	10	-2606.972412
c015012	16	-4404.101847
c015013	20	-2850.505199
c015017	20	-3058.844718
c015019	14	-4305.643981
c015023	14	-3542.348909
c015031	34	-3516.326699
c015032	10	-3317.753028
c015034	28	-1635.988594
c015035	14	-3216.826411
c015039	16	-4770.207194
c015043	16	-3687.406853
c015044	28	-2637.246834
c015047	12	-3786.832456
c015055	10	-3609.500728
c015058	18	-2833.111630
c015059	24	-4579.147170
c015064	14	-2227.728689
c015065	10	-1401.284570
c015067	26	-2555.658037
c015068	26	-3188.872677
c015071	16	-3211.165514
c015072	28	-5302.134877
c015073	38	-2061.258106
c015074	22	-5303.767803
c015080	26	-3702.602562
c015083	22	-2928.107512
c015084	24	-5523.827037
c015085	24	-5735.716539
c015089	12	-3518.140119
c015090	24	-2864.505564
c015092	20	-5456.333418
c015096	16	-1190.443228
c015102	34	-2601.289464
c015106	20	-5453.322534
c015109	24	-6512.279544
c015110	34	-3196.723255
c015113	12	-1660.254260
c015114	22	-5703.269329
c015118	18	-2794.224246
c015122	16	-3082.050662
c015142	20	-5571.498999
c015144	32	-3058.815810
c015150	18	-3571.698670
c015151	26	-3719.254545
c015154	26	-3085.142966
c015155	28	-1791.485889
c015156	14	-4273.923946
c015157	14	-2411.161278
c015161	20	-5208.702771
c015163	16	-5422.176035
c015166	18	-2500.883016
c015167	24	-1678.057625
c015170	22	-1458.126180
c015171	28	-4652.335479
c015173	12	-2597.835169
c015180	12	-4053.990860
c015182	24	-2575.813281
c015188	24	-4041.204137
c015192	38	-1019.639838
c015196	14	-3318.067529
c015199	14	-3000.691980
c015200	26	-3211.484347
c015202p	10	-239.412648
c015203	10	-3304.841348
c015207	24	-4880.534103
c015209	12	-1137.921150
c015217	20	-3070.814520
c015219	10	-1790.713923
c015222	22	-4543.033368
c015227	30	-3174.364271
c015229	22	-4621.733326
c015230	22	-2815.844249
c015232	22	-2010.037576
c015233	20	-3111.460624
c015234	28	-1362.573970
c015237	22	-5116.601242
c015239	14	-3825.663327
c015240	24	-2243.573555
c015243	26	-1850.375324
c015245	16	-4128.962928
c015246	10	-3050.310184
c015249	12	-3407.266564
c015256	14	-1601.723724
c015259	16	-6044.907012
c015260	22	-1967.128854
c015264	18	-4143.370543
c015268	14	-2251.079201
c015270	20	-3923.958894
c015275	18	-6464.558988
c015283	12	-1760.592554
c015285	18	-1721.586036
c015286	34	-1714.219212
c015289	26	-6351.225798
c015293	12	-2962.091748
c015301	14	-4132.104388
c015302	28	-2803.865365
c015303	16	-3960.112973
c015307	20	-5296.842037
c015311	24	-1839.856423
c015313	22	-3086.978205
c015314	10	-2047.935962
c015316	10	-2713.058934
c015317	12	-1784.440048
c015318	22	-5382.858169
c015321	28	-6010.679785
c015322	10	-3190.371466
c015331	10	-1826.641796
c015332	14	-3467.442034
c015333m	12	-1749.799688
c015334	30	-3824.637672
c015335	18	-1807.683912
c015336	10	-878.581267
c015337	30	-5231.796341
c015342	12	-2436.829446
c015346	10	-3506.525457
c015348	12	-296.315155
c015352	10	-1085.006736
c015355	12	-1458.557843
c015356	12	-2479.074630
c015357	24	-6231.740646
c015359	10	-1193.117048
c015360	26	-4877.333633
c015365	22	-2886.331898
c015369	24	-1686.934239
c015373	32	-2038.554172
c015378	22	-3299.369629
c015384	34	-2897.806472
c015390	12	-1421.482109
c015392	14	-3315.465527
c015397	14	-3029.521477
c015398	28	-734.730601
c015407	12	-1727.859578
c015412	18	-2339.427545
c015413	24	-3750.531625
c015414	26	-3888.971897
c015416	10	-3335.904712
c015420	20	-3636.810378
c015421	28	-2364.575365
c015426	18	-2752.512772
c015427	18	-2707.524305
c015429	10	-4373.106375
c015431	36	-3989.745546
c015434	18	-3167.000829
c015437	26	-3775.002825
c015438	28	-4572.857727
c015441	20	-2368.582868
c015448	16	-1547.405202
c015452	16	-3487.256339
c015460	12	-2030.636639
c015465	18	-3019.788084
c015470	12	-1580.069312
c015472	22	-4959.376830
c015473	14	-4992.574174
c015476	18	-6175.235598
c015487	24	-5021.260821
c015488	22	-4723.990537
c015489	24	-7229.024001
c015490	16	-5904.798358
c015492	18	-3037.941499
c015497	16	-3181.184658
c015498	18	-2548.505903
c015500	26	-2986.888011
c015515	26	-3256.004417
c015516	18	-3054.333071
c015520	16	-4485.164293
c015521	34	-3569.384306
c015523	24	-1497.442036
c015524	24	-7127.757252
c015525	28	-6418.902166
c015526	10	-2653.865832
c015528	12	-2436.441327
c015529	20	-3524.702808
c015530	14	-3350.238060
c015531	12	-4684.256093
c015536	16	-3683.731653
c015542	10	-3407.427473
c015550	14	-1659.814741
c015552	28	-2684.375908
c015557	26	-3094.060137
c015558	40	-3165.703180
c015559	16	-1799.604126
c015562	24	-6132.102020
c015571	32	-2782.155371
c015575	38	-2990.600624
c015576	26	-5156.724896
c015578	16	-4065.042204
c015579	24	-4060.786519
c015584	24	-3609.142221
c015587	38	-3750.979739
c015588	24	-3359.248704
c015591	16	-4771.637858
c015593	34	-5295.081482
c015596	14	-1518.631555
c015597	14	-3613.280583
c015603	28	-5861.261921
c015606	18	-3112.097656
c015608	14	-5345.629907
c015612	22	-3388.075173
c015614	14	-3834.582734
c015615	28	-4574.881241
c015617	20	-3039.138811
c015619	10	-3317.027893
c015620	16	-6214.505661
c015621	18	-2003.505656
c015628	26	-4332.561676
c015631	10	-2328.357949
c015635	24	-3464.188908
c015638	12	-2872.028891
c015639	18	-2807.892813
c015641	32	-5079.646378
c015647	18	-1550.569406
c015648	22	-6645.081923
c015651p	10	-754.839018
c015652	26	-1608.981266
c015653	22	-4212.145340
c015654	32	-2437.820002
c015655	20	-1420.450204
c015660	24	-2014.374567
c015661	30	-2894.773547
c015662	26	-3408.560335
c015663	28	-4367.304279
c015668	32	-5894.345190
c015672	30	-5723.977071
c015673	26	-5472.916314
c015674	22	-5288.834497
c015677	12	-1902.003691
c015678	12	-2810.640542
c015687	26	-2228.424924
c015692	24	-4149.563469
c015693	28	-6014.701566
c015696	26	-5961.663639
c015697	24	-3217.129564
c015701	26	-2572.971476
c015703	16	-1222.333391
c015706	16	-777.117817
c015711	28	-5585.041578
c015712	30	-6253.718962
c015714	12	-4312.697304
c015715	24	-2142.209164
c015716	16	-3725.307213
c015722	20	-3490.262344
c015724	30	-4658.649916
c015727	16	-2172.378071
c015731	20	-5153.848121
c015736	14	-2133.513848
c015742	28	-3483.085847
c015747	22	-3046.008572
c015748m	32	-2371.985596
c015748p	30	-1600.259093
c015751	24	-4068.765745
c015752	16	-3829.787483
c015757	14	-1817.627602
c015759	32	-5199.262466
c015768	10	-2031.457484
c015777	12	-2216.881503
c015778	16	-1973.697294
c015782	20	-4410.527500
c015783	24	-3690.747331
c015792	24	-1993.204848
c015793	32	-5157.560044
c015794	32	-1941.859334
c015795	34	-1263.783900
c015797	26	-3946.799634
c015801	12	-1948.051608
c015809	28	-3407.431459
c015812	22	-3741.970388
c015814	32	-4188.249477
c015815	12	-4231.747427
c015821	10	-5335.542873
c015822	30	-2158.439579
c015832	16	-2647.644482
c015833	36	-4289.341155
c015836	18	-4127.728496
c015839	10	-1121.496830
c015840	20	-3232.287897
c015844	12	-3121.062416
c015850	24	-2459.861321
c015851	16	-3501.410638
c015858	24	-2530.100164
c015860	26	-4166.258478
c015862	26	-1169.029876
c015864	20	-2809.343620
c015870	16	-4622.471690
c015872	10	-1764.646245
c015878	26	-5998.155360
c015881	28	-1434.234015
c015888	16	-4117.751763
c015892	32	-2570.650213
c015894	10	-1595.412284
c015900	10	-1984.831444
c015902	32	-6272.589316
c015905	12	-3360.186782
c015907	16	-1191.114781
c015916	40	-4764.125993
c015919	14	-1539.922778
c015922	20	-1982.961656
c015926	32	-4789.071249
c015935	14	-3387.336968
c015937	22	-4216.870198
c015940	20	-2823.205052
c015941	24	-2046.247731
c015942	24	-3775.995224
c015944	16	-2716.746262
c015945	10	-945.064360
c015947	12	-2823.231828
c015951	24	-5098.608397
c015952	30	-2295.481209
c015956	12	-1414.020805
c015966	20	-1584.851047
c015968	26	-5089.415909
c015971	32	-1949.121400
c015972	10	-3256.686200
c015975	12	-2069.422458
c015976	26	-2821.534837
c015980	24	-2366.859362
c015982	26	-1962.775309
c015984	24	-1195.458625
c015986	14	-1837.717715
c015988	10	-875.106259
c015989	30	-2140.458136
c015993	18	-2553.219051
c015994	24	-4697.288035
c016007	24	-2550.511002
c016008	26	-2775.158532
c016009	16	-6507.374275
c016015	12	-3115.579002
c016018	32	-1235.589668
c016019	12	-1350.603397
c016021	28	-4412.050944
c016023	34	-2760.483641
c016030	24	-2435.693294
c016031	10	-3131.215689
c016032	30	-2613.466378
c016038	18	-2046.492765
c016040	18	-2934.320634
c016044p	34	-1008.870876
c016047	18	-2513.255017
c016052	20	-5952.201601
c016054	30	-2492.655634
c016056	14	-2777.536336
c016058	28	-8767.008758
c016059	24	-1802.668962
c016065	18	-4571.005178
c016067	24	-1768.254304
c016068p	14	-835.708195
c016069	24	-2183.501267
c016074	24	-5179.973385
c016076	20	-2012.205776
c016079	12	-2823.275222
c016085	14	-4870.031118
c016091	32	-3069.641091
c016093	12	-4589.614833
c016098	22	-3564.002171
c016099	14	-2164.267762
c016100	10	-1302.823671
c016101	12	-2293.806707
c016102	20	-3299.778706
c016114	16	-1477.721018
c016120	14	-1919.535848
c016121	20	-1781.345988
c016124	18	-3218.425647
c016125	28	-3634.518262
c016127	14	-4658.779281
c016128	32	-4683.525200
c016142	26	-5875.288362
c016146	16	-4381.105593
c016157	20	-1242.490762
c016158	16	-2953.788160
c016159	18	-2931.475544
c016160	24	-2532.364468
c016161	12	-1295.455380
c016166	36	-3486.083776
c016168	14	-2745.334308
c016173	38	-4937.887309
c016176	18	-5447.701556
c016190	12	-1452.517784
c016191	12	-1062.851448
c016192	18	-1799.754350
c016194	30	-4793.417688
c016202	14	-1947.130058
c016205	12	-2446.053758
c016207	30	-4765.523091
c016208	26	-4365.319713
c016212	22	-6563.488697
c016215	12	-2292.284547
c016217	16	-5653.340404
c016218	30	-5790.251554
c016219	24	-4399.591932
c016221	18	-1678.851222
c016225	22	-2566.611617
c016226	32	-4973.497419
c016227	24	-3947.892486
c016228	20	-1578.769293
c016230	14	-5583.018629
c016239	26	-3046.414531
c016242	24	-4254.889108
c016245	16	-454.182011
c016257	32	-5465.751054
c016259	18	-4229.571027
c016262	16	-1519.825003
c016268	24	-1341.028486
c016276	18	-2974.056685
c016278	14	-3761.928483
c016280	12	-4252.608733
c016284	24	-2033.974963
c016285	10	-309.892800
c016288	16	-3060.360098
c016293	16	-1818.654980
c016294	12	-1299.727277
c016297	22	-5122.456413
c016298	26	-5515.920637
c016300	26	-2809.963994
c016301	22	-4647.689916
c016302	10	-2857.267770
c016310	18	-4691.825240
c016312	26	-3330.409008
c016314	24	-7074.031132
c016329	32	-2743.984887
c016330	18	-6054.892883
c016332	10	-3712.718572
c016333	16	-2713.500145
c016335	32	-3639.525631
c016341	28	-3004.393613
c016343	30	-2759.007462
c016344	20	-2641.118451
c016346	14	-1879.460817
c016347	10	-3534.254721
c016349	10	-1007.073461
c016354m	32	-1969.502089
c016359	16	-3270.631345
c016361	18	-3218.725567
c016363	10	-2274.167613
c016366	10	-890.008678
c016370	10	-397.266875
c016377	24	-3274.952932
c016379	16	-5954.390953
c016380	12	-1768.230483
c016381	22	-3097.050451
c016384	14	-3044.654992
c016389	22	-2396.466026
c016391	14	-1886.208410
c016393	12	-975.126897
c016401	18	-2008.828847
c016403	10	-2599.545895
c016405	10	-1229.650219
c016414	22	-4084.611041
c016416	28	-3177.194183
c016420	16	-1776.055934
c016421p	18	-1142.086479
c016425	26	-4616.471963
c016429	18	-1019.967419
c016430	16	-5275.144408
c016433	22	-2090.544377
c016435	22	-1920.841277
c016438	10	-3121.447760
c016441	16	-2162.310899
c016443	20	-2143.699096
c016446	20	-2587.092113
c016447	24	-3652.454951
c016449	18	-3362.672242
c016450	10	-2714.327039
c016453	22	-3328.919506
c016454	32	-3470.485531
c016459	14	-3079.053352
c016460	32	-5713.116927
c016461	12	-2838.430795
c016462	28	-3431.278972
c016469	10	-977.625107
c016471	18	-3976.019033
c016472	12	-1345.156469
c016473	10	-2757.258099
c016476	26	-5472.556571
c016481	24	-4667.624571
c016491	30	-3299.802397
c016492	16	-4536.432761
c016498	30	-3779.642414
c016502	18	-6949.382352
c016504	18	-1566.355308
c016506	12	-1787.847517
c016507	16	-3658.414124
c016508	22	-5412.965758
c016511	26	-2714.275453
c016522	10	-1766.227883
c016525	14	-4109.589271
c016531	16	-2746.194352
c016533	14	-2658.420234
c016534	18	-1974.625896
c016538	24	-3915.366891
c016543	10	-3498.183539
c016552	18	-4781.927354
c016558	16	-4014.943520
c016572	32	-2942.469380
c016573	10	-1064.898385
c016574	36	-2148.776348
c016575	28	-2105.252548
c016585	10	-4239.358382
c016586	22	-2868.965779
c016587	26	-3790.577334
c016588	24	-3462.213946
c016589	32	-1645.783761
c016595	12	-2377.971488
c016601	16	-1958.227628
c016605	20	-2702.533365
c016612	16	-3482.482489
c016616	24	-2952.093561
c016622	20	-1905.822825
c016625	10	-2348.940369
c016627	32	-2423.988893
c016629	22	-2513.084812
c016632	14	-2931.375896
c016634	12	-2876.042257
c016636	14	-3130.005097
c016637	18	-2719.132344
c016638	20	-3560.877786
c016643	10	-2263.026402
c016646	28	-4932.107269
c016647	22	-3969.111017
c016650	14	-2678.765999
c016656	12	-2139.466728
c016661	10	-1076.848677
c016665	20	-4125.815821
c016668	18	-2957.311174
c016670	26	-3436.603611
c016671	12	-2217.172915
c016674	30	-4841.524623
c016680	32	-4564.659949
c016681	26	-2439.122462
c016686	16	-3207.957827
c016692	38	-2277.546869
c016694	34	-3425.894006
c016707	28	-2497.885378
c016708	18	-2691.850505
c016713	24	-2556.752438
c016714	20	-1683.617553
c016715	28	-3175.490658
c016727	22	-3652.294310
c016735	10	-1356.525619
c016738	12	-2021.845975
c016739	18	-2148.808908
c016743	18	-4738.096601
c016744	36	-2152.532013
c016747	14	-1920.709696
c016752	18	-2450.319971
c016753	18	-3373.881492
c016756	12	-2922.542856
c016763	28	-2753.407486
c016764	12	-3037.700866
c016765	10	-2502.680116
c016766	28	-2129.772617
c016767	14	-2456.301710
c016769	16	-3021.596373
c016772	32	-3150.696375
c016774	12	-3077.096619
c016776	24	-1132.666610
c016777	26	-3183.536941
c016778	26	-4387.351439
c016779	28	-3292.064713
c016782	30	-4478.304484
c016783	10	-3044.466398
c016795	20	-2102.091351
c016799	10	-3522.153936
c016800	14	-4307.242695
c016809	14	-3639.929432
c016811	14	-2982.467627
c016815	16	-3377.826064
c016825	20	-2825.232824
c016828	14	-3105.813035
c016830	26	-3433.752662
c016833	22	-3605.887510
c016834	14	-3058.163552
c016838	12	-910.950322
c016840	30	-5481.038582
c016841	20	-4298.400957
c016843	24	-2265.893030
c016845	12	-1691.648687
c016849	18	-3644.853447
c016854	14	-1938.469828
c016857	30	-3522.676184
c016860	12	-2822.021209
c016864	10	-3262.284609
c016866	22	-4214.148031
c016870	24	-775.752991
c016878	10	-3277.165555
c016879	20	-3356.360341
c016881	10	-1548.744712
c016889	16	-2160.729162
c016890	18	-1354.412804
c016897	12	-4202.983463
c016903	12	-1976.460713
c016906	36	-4410.046743
c016907	20	-3115.935586
c016917	18	-4643.727281
c016919	16	-2543.107351
c016922	20	-2156.023971
c016925	10	-2459.508386
c016926	40	-1992.977384
c016933	24	-2647.354742
c016935	12	-4530.691065
c016942	36	-5919.696680
c016943	34	-832.987849
c016944	12	-3400.228716
c016946	12	-607.877929
c016949	20	-2457.987379
c016953	40	-2757.847255
c016955	34	-5361.714314
c016960	20	-3529.860050
c016962	20	-1291.943383
c016963	16	-3082.239983
c016965	20	-1971.617109
c016966	26	-3231.111057
c016967	24	-4765.803937
c016970	20	-6590.467375
c016971	16	-4692.754450
c016976	10	-2596.592159
c016979	32	-4424.015817
c016982	26	-3536.037231
c016985	26	-5072.920858
c016986	16	-2112.821312
c016990	30	-3480.180418
c016991	22	-5623.834283
c016992	38	-2239.339635
c016995	24	-4706.282276
c016997	16	-4101.446465
c017001	26	-2088.042672
c017002	20	-2803.400996
c017005	30	-3189.138676
c017006	22	-5423.657188
c017008	10	-2053.968264
c017009	22	-1804.122961
c017010	20	-2297.370602
c017014	12	-2567.698437
c017016	16	-2967.678724
c017022	12	-1311.381255
c017023	18	-1968.473204
c017027	10	-2277.582129
c017033	12	-2626.579341
c017037	14	-4152.149103
c017038	14	-2872.568549
c017048	32	-1945.370764
c017059	12	-2776.278036
c017061	30	-3376.666639
c017062	20	-2732.511597
c017063	32	-4616.178873
c017065	18	-1865.973215
c017070m	20	-1840.110195
c017070p	36	-2514.117925
c017076	18	-2659.161996
c017078	22	-2167.448163
c017081	32	-4492.454193
c017089	14	-4357.230197
c017091	14	-2205.282095
c017092	18	-2706.493088
c017093	16	-4657.833166
c017100	22	-2993.662710
c017101	30	-3145.808545
c017104	28	-3057.594239
c017108	16	-1044.189207
c017109	18	-2438.390119
c017110	28	-3337.648853
c017117	20	-1280.534115
c017118	16	-6297.370748
c017143	22	-4502.299814
c017144	28	-5539.505615
c017150	16	-3384.972843
c017157	34	-3218.801219
c017158	32	-3556.438322
c017161	10	-2466.221133
c017165	18	-2863.542025
c017166	14	-3847.869402
c017168	12	-2405.242169
c017176	22	-2905.949830
c017179	20	-2625.662684
c017180	26	-3501.280645
c017182	24	-2214.556953
c017183	10	-1547.832537
c017184	12	-3122.557837
c017191	14	-2238.790137
c017193	14	-1808.855923
c017198	10	-2977.000389
c017200	12	-3268.909595
c017201	14	-3460.157076
